A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,Type
0.098039,0.25,0.25,0.153846,0.333333,0.454545,0.478261,0.259259,0.53125,0.333333,0.545455,0.451613,0.291667,0.478261,0.307692,0.68,0.684211,0.307692,0.133333,0,0.314286,0.6,0.4,0.65,0.192308,0.387097,0.296296,0.409091,0.47619,0.229167,0,0.583989,0.540698,0.084211,0.097297,0.314737,0.74743,0.573977,0.611369,0.790605,0.405076,0.790605,0.735859,Jogging
0.058824,0.285714,0.25,0.307692,0.444444,0.545455,0.173913,0.333333,0.46875,0.282051,0.575758,0.483871,0.25,0.434783,0.384615,0.64,0.526316,0.5,0.033333,0.020408,0.257143,0.4,0.44,0.6,0.730769,0.225806,0.259259,0.272727,0.428571,0.270833,0,0.56224,0.593023,0.093421,0.255855,0.233333,0.687959,0.620147,0.600928,0.745223,0.445685,0.745223,0.716139,Jogging
0.039216,0.25,0.392857,0.307692,0.333333,0.363636,0.304348,0.518519,0.40625,0.333333,0.484848,0.516129,0.25,0.565217,0.615385,0.52,0.684211,0.269231,0.033333,0,0.171429,0.56,0.44,0.9,0.346154,0.322581,0.333333,0.409091,0.380952,0.208333,0,0.559926,0.546512,0.067895,0.654054,0.208773,0.689427,0.55404,0.562645,0.741242,0.381726,0.741242,0.697457,Jogging
0.039216,0.285714,0.214286,0.153846,0.444444,0.409091,0.521739,0.481481,0.375,0.435897,0.515152,0.290323,0.708333,0.73913,0.576923,0.36,0.157895,0.423077,0.133333,0,0.057143,0.4,0.4,0.85,0.730769,0.354839,0.296296,0.409091,0.333333,0.1875,0,0.555298,0.582849,0.063659,0.751351,0.621053,0.727606,0.521511,0.473318,0.769904,0.386802,0.769904,0.690711,Jogging
0.039216,0.214286,0.25,0.269231,0.296296,0.545455,0.347826,0.481481,0.625,0.307692,0.393939,0.451613,0.75,0.608696,0.653846,0.4,0.210526,0.307692,0.1,0,0.057143,0.2,0.56,0.95,0.461538,0.419355,0.259259,0.363636,0.619048,0.208333,0,0.564091,0.704942,0.058853,0.481081,0.042105,0.716593,0.47639,0.555684,0.752389,0.315736,0.752389,0.682408,Jogging
0.039216,0.214286,0.25,0.192308,0.333333,0.318182,0.347826,0.814815,0.65625,0.230769,0.393939,0.516129,0.541667,0.826087,0.538462,0.4,0.368421,0.346154,0,0,0.171429,0.4,0.56,0.55,0.692308,0.354839,0.259259,0.363636,0.47619,0.1875,0,0.556687,0.572674,0.052194,0.264093,0.363158,0.737885,0.467996,0.541763,0.753981,0.305584,0.753981,0.69123,Jogging
0.058824,0.25,0.178571,0.346154,0.259259,0.272727,0.565217,0.62963,0.65625,0.205128,0.424242,0.451613,0.5,0.608696,0.692308,0.64,0.263158,0.269231,0.033333,0,0.114286,0.32,0.64,0.9,0.576923,0.258065,0.222222,0.363636,0.428571,0.229167,0,0.563165,0.590116,0.053547,0.281081,0.640352,0.714391,0.465897,0.541763,0.731688,0.28934,0.731688,0.672029,Jogging
0.078431,0.214286,0.142857,0.269231,0.259259,0.363636,0.608696,0.777778,0.46875,0.25641,0.484848,0.354839,0.583333,0.652174,0.807692,0.36,0.210526,0.346154,0.066667,0,0.057143,0.32,0.48,1,0.653846,0.225806,0.407407,0.363636,0.571429,0.125,0,0.561314,0.569767,0.033756,0.547747,0.221053,0.701175,0.472193,0.459397,0.714968,0.311675,0.714968,0.647639,Jogging
0,0.214286,0.25,0.192308,0.296296,0.272727,0.652174,0.740741,0.59375,0.307692,0.181818,0.387097,0.75,0.956522,0.615385,0.52,0.421053,0.153846,0.033333,0,0.142857,0.2,0.48,0.45,0.692308,0.612903,0.407407,0.363636,0.47619,0.125,0,0.582601,0.578488,0.082457,0.619821,0.431579,0.721733,0.36936,0.429234,0.737261,0.201015,0.737261,0.634665,Jogging
0.098039,0.107143,0.178571,0.384615,0.37037,0.5,0.478261,0.666667,0.34375,0.358974,0.484848,0.290323,0.666667,0.478261,0.384615,0.68,0.684211,0.192308,0.133333,0.040816,0.2,0.4,0.44,0.6,0.423077,0.516129,0.407407,0.363636,0.571429,0.125,0,0.597409,0.546512,0.055836,0.286486,0.421053,0.668135,0.535152,0.490719,0.708599,0.37868,0.708599,0.667878,Jogging
0.058824,0.142857,0.035714,0.307692,0.37037,0.454545,0.565217,0.740741,0.5,0.282051,0.363636,0.580645,0.5,0.521739,0.5,0.48,0.368421,0.384615,0.2,0,0.142857,0.32,0.48,0.7,0.730769,0.451613,0.407407,0.363636,0.285714,0.145833,0,0.587691,0.524709,0.036491,0.454054,0.431579,0.715125,0.562434,0.446636,0.738057,0.42132,0.738057,0.690192,Jogging
0.058824,0.178571,0.214286,0.192308,0.37037,0.545455,0.434783,0.444444,0.6875,0.358974,0.515152,0.354839,0.583333,0.652174,0.653846,0.4,0.526316,0.230769,0.066667,0,0.085714,0.32,0.48,0.8,0.576923,0.387097,0.481481,0.272727,0.428571,0.1875,0,0.555298,0.616279,0.050526,0.583784,0.310526,0.726138,0.508919,0.489559,0.754777,0.342132,0.754777,0.677737,Jogging
0.137255,0.142857,0.071429,0.153846,0.259259,0.318182,0.434783,0.666667,0.75,0.333333,0.242424,0.322581,0.75,0.521739,0.615385,0.48,0.842105,0.230769,0.133333,0,0.171429,0.44,0.32,0.75,0.576923,0.419355,0.333333,0.363636,0.333333,0.208333,0,0.616844,0.56686,0.055137,0.356757,0.168421,0.790749,0.460651,0.491879,0.792197,0.294416,0.792197,0.719772,Jogging
0,0,0,0,0,0.090909,0.173913,0.37037,0.1875,0.025641,0.030303,0.064516,0.291667,0.347826,0.076923,0.04,0,0.038462,0,0,0.057143,0.04,0.04,0,0.192308,0.225806,0.074074,0.045455,0.142857,0.020833,0,0.500231,0.62064,0.1,0.118919,0.152632,0.15859,0.049318,0.078886,0.67914,0.080203,0.67914,0.123508,Jogging
0.196078,0.571429,0.464286,0.538462,0.407407,0.409091,0.217391,0.222222,0.40625,0.128205,0.212121,0.290323,0.333333,0.391304,0.307692,0.4,0.631579,0.5,0.4,0.265306,0.2,0.36,0.48,0.65,0.5,0.387097,0.444444,0.363636,0.333333,0.166667,0,0.475243,0.434593,0.642105,0.167568,0.423684,0.596182,0.655824,0.49768,0.625796,0.581726,0.625796,0.64193,Jogging
0,0,0,0.423077,0.259259,0.818182,0.652174,0.333333,0.4375,0.692308,0.757576,0.612903,0.25,0.304348,0.346154,0.2,0.789474,0.269231,0.266667,0,0.2,0.28,0.48,0.75,0.461538,0.387097,0.185185,0.636364,0.47619,0.166667,0,0.184174,0.478198,0.447368,0.459459,0.273684,0.354626,0.824764,0.522042,0.303344,0.635533,0.303344,0.617021,Jogging
0,0,0.071429,0.346154,0.666667,0.454545,0.478261,0.333333,0.25,0.846154,0.727273,0.516129,0.208333,0.173913,0.423077,0.08,0.842105,0.423077,0.233333,0.081633,0.342857,0.24,0.36,0.7,0.346154,0.290323,0.37037,0.454545,0.380952,0.291667,0,0.231837,0.502907,0.210526,0.362162,0.473684,0.45301,0.832109,0.610209,0.451433,0.654822,0.451433,0.660612,Jogging
0,0,0,0.307692,0.666667,0.5,0.391304,0.148148,0.3125,0.974359,0.393939,0.354839,0.333333,0.434783,0.269231,0.32,0.842105,0.5,0.2,0.183673,0.228571,0.4,0.32,0.85,0.461538,0.193548,0.333333,0.454545,0.52381,0.25,0,0.362795,0.521802,0.125358,0.994595,0.422806,0.54185,0.691501,0.578886,0.580414,0.587817,0.580414,0.638817,Jogging
0,0.035714,0.178571,0.346154,0.333333,0.590909,0.391304,0.37037,0.25,1,0,0.032258,0.291667,0.217391,0.230769,0.28,0.578947,0.269231,0.366667,0.857143,0.2,0.28,0.52,0.5,0.538462,0.322581,0.37037,0.454545,0.571429,0.229167,0,0.82323,0.543605,0.228947,0.101159,0.444737,0.513216,0.756558,0.547564,0.519904,0.585787,0.519904,0.709912,Jogging
0.215686,0.285714,0.178571,0.346154,0.666667,0.409091,0.478261,0.407407,0.21875,0.358974,0,0,0,0.26087,0.538462,0.48,0.578947,0.307692,0.333333,0.693878,0.314286,0.4,0.28,0.45,0.461538,0.354839,0.259259,0.5,0.666667,0.166667,0,0.795002,0.552326,0.396491,0.132432,0.331579,0.502203,0.728227,0.599768,0.535828,0.549239,0.535828,0.668915,Jogging
0.235294,0.535714,0.5,0.5,0.296296,0.5,0.608696,0.259259,0.1875,0.076923,0.333333,0.322581,0.333333,0.478261,0.538462,0.44,0.473684,0.384615,0.366667,0.142857,0.228571,0.36,0.56,0.5,0.5,0.419355,0.407407,0.409091,0.238095,0.1875,0,0.36187,0.422965,0.233684,0.054054,0.426316,0.571953,0.612802,0.508121,0.61465,0.505584,0.61465,0.624286,Jogging
0.294118,0.285714,0.464286,0.423077,0.296296,0.272727,0.521739,0.518519,0.375,0.102564,0.30303,0.225806,0.458333,0.391304,0.384615,0.56,0.684211,0.423077,0.433333,0.102041,0.228571,0.48,0.36,0.35,0.269231,0.290323,0.481481,0.545455,0.857143,0.145833,0,0.393336,0.546512,0.536842,0.572973,0.4,0.566814,0.573977,0.573086,0.604299,0.46599,0.604299,0.608718,Jogging
0.176471,0.5,0.678571,0.5,0.296296,0.318182,0.565217,0.333333,0.25,0.076923,0.393939,0.451613,0.208333,0.347826,0.384615,0.48,0.578947,0.576923,0.333333,0.061224,0.171429,0.36,0.48,0.6,0.307692,0.290323,0.62963,0.545455,0.47619,0.166667,0,0.34336,0.511628,0.126316,0.686486,0.566667,0.575624,0.664218,0.511601,0.601911,0.53401,0.601911,0.625843,Jogging
0.235294,0.535714,0.428571,0.384615,0.222222,0.545455,0.608696,0.481481,0.21875,0.051282,0.30303,0.387097,0.416667,0.391304,0.461538,0.36,0.631579,0.423077,0.4,0.102041,0.314286,0.36,0.48,0.55,0.423077,0.225806,0.407407,0.545455,0.428571,0.1875,0,0.367885,0.431686,0.389474,0.745946,0.694737,0.580029,0.61595,0.576566,0.630573,0.501523,0.630573,0.635703,Jogging
0.215686,0.357143,0.571429,0.269231,0.296296,0.363636,0.608696,0.518519,0.3125,0.102564,0.333333,0.193548,0.208333,0.478261,0.576923,0.64,0.631579,0.307692,0.433333,0.102041,0.228571,0.6,0.44,0.35,0.461538,0.225806,0.259259,0.5,0.571429,0.229167,0,0.393799,0.469477,0.638596,0.848649,0.668421,0.551395,0.547744,0.605568,0.589172,0.470051,0.589172,0.611313,Jogging
0.196078,0.464286,0.428571,0.461538,0.444444,0.409091,0.304348,0.333333,0.34375,0.179487,0.424242,0.451613,0.333333,0.478261,0.461538,0.24,0.473684,0.423077,0.366667,0.102041,0.257143,0.28,0.48,0.65,0.307692,0.387097,0.407407,0.454545,0.428571,0.1875,0,0.307728,0.457849,0.331579,0.518919,0.584211,0.560206,0.701994,0.542923,0.58121,0.570558,0.58121,0.661131,Jogging
0.235294,0.571429,0.285714,0.346154,0.37037,0.5,0.217391,0.481481,0.34375,0.205128,0.424242,0.290323,0.333333,0.478261,0.346154,0.36,0.421053,0.384615,0.533333,0.163265,0.257143,0.52,0.28,0.4,0.346154,0.225806,0.185185,0.772727,0.666667,0.270833,0,0.375289,0.594477,0.484211,0.940541,0.563158,0.579295,0.689402,0.61949,0.621019,0.572589,0.621019,0.659574,Jogging
0.196078,0.321429,0.392857,0.230769,0.37037,0.454545,0.565217,0.518519,0.4375,0.128205,0.30303,0.290323,0.5,0.347826,0.384615,0.44,0.473684,0.538462,0.333333,0.142857,0.428571,0.32,0.36,0.35,0.384615,0.354839,0.407407,0.5,0.47619,0.208333,0,0.380379,0.459302,0.585964,0.361081,0.621053,0.513216,0.610703,0.610209,0.544586,0.496447,0.544586,0.61287,Jogging
0.235294,0.428571,0.321429,0.384615,0.444444,0.318182,0.304348,0.37037,0.375,0.25641,0.272727,0.322581,0.833333,0.434783,0.230769,0.4,0.526316,0.269231,0.433333,0.142857,0.514286,0.52,0.32,0.35,0.384615,0.193548,0.481481,0.363636,0.47619,0.1875,0,0.365571,0.328488,0.245615,0.34955,0.405263,0.574156,0.628541,0.648492,0.605892,0.508629,0.605892,0.664764,Jogging
0.27451,0.392857,0.464286,0.307692,0.37037,0.227273,0.391304,0.37037,0.34375,0.282051,0.181818,0.451613,0.666667,0.565217,0.307692,0.2,0.473684,0.346154,0.3,0.265306,0.342857,0.44,0.48,0.3,0.192308,0.258065,0.333333,0.409091,0.714286,0.333333,0,0.405368,0.555233,0.657895,0.443243,0.415789,0.623348,0.627492,0.694896,0.648089,0.483249,0.648089,0.680332,Jogging
0.254902,0.357143,0.428571,0.307692,0.333333,0.545455,0.478261,0.333333,0.34375,0.179487,0.333333,0.387097,0.5,0.434783,0.461538,0.32,0.421053,0.346154,0.433333,0.142857,0.457143,0.52,0.48,0.35,0.346154,0.258065,0.333333,0.590909,0.333333,0.208333,0,0.354003,0.34157,0.298246,0.556757,0.386842,0.555066,0.635887,0.645012,0.601911,0.526904,0.601911,0.652309,Jogging
0.235294,0.535714,0.321429,0.423077,0.296296,0.363636,0.304348,0.407407,0.375,0.230769,0.242424,0.258065,0.5,0.565217,0.423077,0.28,0.526316,0.423077,0.433333,0.183673,0.342857,0.64,0.24,0.55,0.384615,0.225806,0.296296,0.545455,0.428571,0.208333,0,0.418788,0.406977,0.384211,0.372973,0.282457,0.610866,0.588667,0.607889,0.648089,0.480203,0.648089,0.65698,Jogging
0.333333,0.285714,0.321429,0.307692,0.444444,0.409091,0.478261,0.333333,0.34375,0.205128,0.363636,0.290323,0.625,0.521739,0.269231,0.4,0.368421,0.384615,0.266667,0.22449,0.342857,0.44,0.44,0.35,0.307692,0.451613,0.333333,0.363636,0.380952,0.3125,0,0.37205,0.501453,0.333333,0.410811,0.547368,0.585903,0.650577,0.62529,0.63535,0.538071,0.63535,0.663726,Jogging
0.196078,0.392857,0.464286,0.346154,0.37037,0.363636,0.347826,0.481481,0.375,0.179487,0.121212,0.387097,0.833333,0.347826,0.307692,0.32,0.473684,0.384615,0.366667,0.22449,0.457143,0.36,0.24,0.45,0.384615,0.225806,0.407407,0.5,0.47619,0.270833,0,0.413697,0.489826,0.194737,0.794595,0.433333,0.558737,0.58447,0.675174,0.578025,0.440609,0.578025,0.633108,Jogging
0.294118,0.392857,0.428571,0.346154,0.296296,0.363636,0.347826,0.592593,0.4375,0.076923,0.242424,0.290323,0.458333,0.782609,0.384615,0.4,0.421053,0.346154,0.266667,0.22449,0.285714,0.48,0.48,0.35,0.346154,0.258065,0.407407,0.5,0.666667,0.166667,0,0.403517,0.489826,0.710526,0.353152,0.268421,0.58884,0.570829,0.609049,0.633758,0.479188,0.633758,0.648677,Jogging
0.196078,0.464286,0.5,0.384615,0.259259,0.545455,0.391304,0.333333,0.375,0.128205,0.212121,0.354839,0.333333,0.434783,0.5,0.4,0.894737,0.269231,0.3,0.204082,0.057143,0.36,0.52,0.7,0.423077,0.419355,0.444444,0.545455,0.285714,0.208333,0,0.413697,0.547965,0.457895,0.475676,0.468421,0.550661,0.55404,0.487239,0.580414,0.446701,0.580414,0.57862,Jogging
0.215686,0.357143,0.464286,0.576923,0.296296,0.636364,0.521739,0.259259,0.28125,0.102564,0.181818,0.354839,0.458333,0.695652,0.307692,0.28,0.631579,0.384615,0.433333,0.163265,0.314286,0.36,0.4,0.8,0.346154,0.387097,0.222222,0.454545,0.571429,0.166667,0,0.401203,0.468023,0.122806,0.627027,0.384211,0.521292,0.566632,0.581206,0.556529,0.446701,0.556529,0.587961,Jogging
0.254902,0.357143,0.321429,0.307692,0.333333,0.545455,0.652174,0.481481,0.21875,0.153846,0.272727,0.451613,0.5,0.565217,0.307692,0.36,0.368421,0.461538,0.3,0.163265,0.285714,0.28,0.6,0.35,0.384615,0.419355,0.444444,0.318182,0.619048,0.166667,0,0.366034,0.485465,0.478947,0.331531,0.2,0.530103,0.625393,0.545244,0.58121,0.506599,0.58121,0.622211,Jogging
0.254902,0.321429,0.357143,0.307692,0.518519,0.545455,0.434783,0.407407,0.3125,0.153846,0.363636,0.193548,0.625,0.565217,0.384615,0.48,0.315789,0.384615,0.266667,0.204082,0.314286,0.52,0.32,0.5,0.5,0.290323,0.592593,0.227273,0.428571,0.1875,0,0.378528,0.389535,0.403509,0.436037,0.464912,0.525698,0.587618,0.570766,0.572452,0.488325,0.572452,0.609237,Jogging
0.196078,0.571429,0.428571,0.423077,0.37037,0.681818,0.304348,0.222222,0.34375,0.128205,0.151515,0.322581,0.666667,0.478261,0.576923,0.48,0.210526,0.346154,0.233333,0.265306,0.228571,0.36,0.48,0.55,0.384615,0.451613,0.518519,0.318182,0.428571,0.166667,0,0.405368,0.44186,0.477194,0.464865,0.580701,0.570485,0.542497,0.526682,0.611465,0.427411,0.611465,0.60768,Jogging
0.215686,0.321429,0.428571,0.653846,0.333333,0.363636,0.217391,0.148148,0.1875,0.128205,0.363636,0.419355,0.291667,0.391304,0.423077,0.24,0.263158,0.307692,0.166667,0.183673,0.257143,0.32,0.28,0.4,0.384615,0.322581,0.333333,0.318182,0.333333,0.229167,0,0.352152,0.515988,0.354385,0.513514,0.578947,0.498532,0.60021,0.488399,0.613854,0.622335,0.613854,0.576025,Jogging
0.235294,0.392857,0.321429,0.269231,0.333333,0.363636,0.521739,0.481481,0.46875,0.179487,0.242424,0.16129,0.291667,0.608696,0.423077,0.44,0.789474,0.230769,0.333333,0.244898,0.171429,0.56,0.36,0.75,0.346154,0.290323,0.407407,0.409091,0.428571,0.208333,0,0.45627,0.501453,0.757895,0.762162,0.657895,0.567548,0.622246,0.604408,0.621019,0.560406,0.621019,0.644006,Jogging
0.196078,0.25,0.285714,0.384615,0.481481,0.5,0.347826,0.407407,0.5,0.205128,0.242424,0.290323,0.5,0.826087,0.230769,0.32,0.736842,0.269231,0.3,0.183673,0.2,0.6,0.44,0.35,0.307692,0.451613,0.333333,0.590909,0.47619,0.1875,0,0.369736,0.52907,0.184211,0.616216,0.415789,0.502203,0.607555,0.612529,0.529459,0.479188,0.529459,0.610275,Jogging
0.156863,0.357143,0.357143,0.346154,0.444444,0.409091,0.434783,0.481481,0.53125,0.102564,0.212121,0.419355,0.583333,0.478261,0.384615,0.48,0.631579,0.153846,0.266667,0.183673,0.2,0.56,0.4,0.45,0.346154,0.096774,0.518519,0.636364,0.571429,0.208333,0,0.362795,0.588663,0.176842,0.367568,0.268421,0.51395,0.602308,0.649652,0.550159,0.484264,0.550159,0.628957,Jogging
0.156863,0.285714,0.321429,0.461538,0.333333,0.454545,0.478261,0.555556,0.375,0.230769,0.393939,0.387097,0.208333,0.478261,0.346154,0.24,0.631579,0.615385,0.233333,0.22449,0.228571,0.52,0.36,0.35,0.461538,0.322581,0.481481,0.818182,0.333333,0.145833,0,0.37714,0.527616,0.339474,0.145946,0.852632,0.507342,0.724029,0.604408,0.535032,0.619289,0.535032,0.648158,Jogging
0.235294,0.428571,0.214286,0.384615,0.37037,0.454545,0.434783,0.407407,0.28125,0.307692,0.363636,0.387097,0.541667,0.478261,0.192308,0.36,0.315789,0.269231,0.5,0.22449,0.4,0.24,0.36,0.55,0.307692,0.290323,0.444444,0.5,0.619048,0.166667,0,0.364646,0.527616,0.073684,0.389189,0.136842,0.576358,0.739769,0.689095,0.624204,0.608122,0.624204,0.705241,Jogging
0.254902,0.178571,0.25,0.346154,0.333333,0.545455,0.565217,0.296296,0.40625,0.333333,0.363636,0.193548,0.583333,0.434783,0.461538,0.28,0.473684,0.384615,0.3,0.244898,0.314286,0.44,0.28,0.4,0.5,0.419355,0.333333,0.272727,0.571429,0.270833,0,0.368811,0.563953,0.291227,0.724324,0.8,0.508811,0.664218,0.645012,0.550159,0.548223,0.550159,0.644006,Jogging
0.215686,0.357143,0.357143,0.230769,0.37037,0.409091,0.608696,0.481481,0.21875,0.282051,0.393939,0.290323,0.541667,0.478261,0.269231,0.24,0.263158,0.423077,0.4,0.265306,0.314286,0.4,0.36,0.45,0.384615,0.225806,0.518519,0.5,0.666667,0.166667,0,0.374826,0.549419,0.238596,0.309909,0.321053,0.543319,0.725079,0.662413,0.585191,0.590863,0.585191,0.674105,Jogging
0.235294,0.25,0.285714,0.461538,0.37037,0.409091,0.478261,0.518519,0.3125,0.282051,0.363636,0.258065,0.583333,0.434783,0.269231,0.28,0.473684,0.538462,0.366667,0.183673,0.342857,0.48,0.36,0.45,0.192308,0.322581,0.481481,0.5,0.47619,0.25,0,0.370662,0.545058,0.486842,0.713514,0.205263,0.537445,0.669465,0.719258,0.576433,0.539086,0.576433,0.66684,Jogging
0.196078,0.357143,0.25,0.307692,0.481481,0.681818,0.434783,0.185185,0.3125,0.384615,0.333333,0.387097,0.708333,0.391304,0.153846,0.16,0.368421,0.384615,0.4,0.306122,0.4,0.44,0.32,0.5,0.384615,0.290323,0.296296,0.409091,0.52381,0.229167,0,0.37714,0.478198,0.805263,0.20901,0.8,0.543319,0.75341,0.713457,0.58758,0.595939,0.58758,0.706279,Jogging
0.156863,0.25,0.428571,0.307692,0.518519,0.409091,0.478261,0.296296,0.25,0.461538,0.242424,0.322581,0.833333,0.347826,0.230769,0.12,0.421053,0.423077,0.366667,0.306122,0.314286,0.32,0.32,0.55,0.576923,0.290323,0.296296,0.363636,0.52381,0.25,0,0.391023,0.55814,0.280701,0.291892,0.505263,0.535242,0.700944,0.669374,0.554936,0.546193,0.554936,0.664245,Jogging
0.137255,0.464286,0.321429,0.269231,0.444444,0.590909,0.347826,0.37037,0.25,0.410256,0.181818,0.322581,0.583333,0.478261,0.192308,0.32,0.473684,0.307692,0.466667,0.326531,0.342857,0.32,0.28,0.45,0.269231,0.483871,0.481481,0.227273,0.428571,0.3125,0,0.434984,0.604651,0.575438,0.691892,0.415789,0.557269,0.672613,0.678654,0.584395,0.525888,0.584395,0.6767,Jogging
0.137255,0.321429,0.5,0.307692,0.592593,0.454545,0.391304,0.259259,0.28125,0.358974,0.242424,0.419355,0.458333,0.478261,0.230769,0.24,0.473684,0.423077,0.533333,0.22449,0.314286,0.48,0.36,0.35,0.346154,0.354839,0.481481,0.409091,0.333333,0.270833,0,0.411384,0.517442,0.763158,0.324324,0.268421,0.538913,0.682057,0.698376,0.559713,0.528934,0.559713,0.664245,Jogging
0.235294,0.357143,0.25,0.384615,0.444444,0.590909,0.347826,0.37037,0.3125,0.282051,0.30303,0.580645,0.625,0.347826,0.269231,0.24,0.210526,0.346154,0.433333,0.204082,0.428571,0.32,0.48,0.6,0.384615,0.290323,0.37037,0.318182,0.333333,0.270833,0,0.338732,0.444767,0.642105,0.275676,0.642105,0.550661,0.718783,0.713457,0.599522,0.569543,0.599522,0.701609,Jogging
0.196078,0.428571,0.178571,0.269231,0.259259,0.636364,0.652174,0.333333,0.125,0.487179,0.333333,0.516129,0.458333,0.391304,0.307692,0.12,0.263158,0.346154,0.4,0.326531,0.457143,0.28,0.32,0.5,0.423077,0.354839,0.407407,0.363636,0.571429,0.208333,0,0.378066,0.481105,0.678947,0.244324,0.436842,0.586637,0.791186,0.707657,0.642516,0.650761,0.642516,0.739491,Jogging
0.196078,0.25,0.285714,0.423077,0.481481,0.545455,0.478261,0.148148,0.21875,0.487179,0.272727,0.387097,0.708333,0.434783,0.307692,0.2,0.526316,0.346154,0.3,0.265306,0.428571,0.28,0.32,0.4,0.461538,0.322581,0.37037,0.363636,0.52381,0.270833,0,0.369273,0.53343,0.338947,0.204054,0.236842,0.57489,0.681007,0.727378,0.617834,0.546193,0.617834,0.708355,Jogging
0.235294,0.321429,0.428571,0.269231,0.444444,0.545455,0.521739,0.259259,0.25,0.282051,0.393939,0.580645,0.625,0.347826,0.115385,0.08,0.421053,0.423077,0.3,0.326531,0.457143,0.32,0.32,0.6,0.423077,0.258065,0.296296,0.454545,0.333333,0.291667,0,0.345673,0.462209,0.431579,0.259459,0.426316,0.601322,0.790136,0.780742,0.656847,0.619289,0.656847,0.757135,Jogging
0.156863,0.428571,0.428571,0.346154,0.518519,0.636364,0.347826,0.259259,0.15625,0.307692,0.424242,0.451613,0.458333,0.434783,0.192308,0.12,0.526316,0.346154,0.366667,0.265306,0.4,0.52,0.32,0.45,0.538462,0.290323,0.222222,0.363636,0.285714,0.3125,0,0.343822,0.449128,0.357895,0.367568,0.347368,0.584435,0.774397,0.74594,0.628981,0.635533,0.628981,0.733264,Jogging
0.196078,0.464286,0.25,0.346154,0.481481,0.409091,0.347826,0.259259,0.21875,0.435897,0.30303,0.290323,0.666667,0.521739,0.5,0.24,0.315789,0.384615,0.333333,0.22449,0.342857,0.28,0.24,0.5,0.576923,0.451613,0.222222,0.454545,0.619048,0.208333,0,0.367422,0.563953,0.821053,0.432432,0.178947,0.629222,0.629591,0.649652,0.670382,0.51269,0.670382,0.704203,Jogging
0.215686,0.357143,0.464286,0.538462,0.259259,0.318182,0.347826,0.259259,0.46875,0.25641,0.212121,0.16129,0.25,0.695652,0.730769,0.32,0.526316,0.384615,0.433333,0.163265,0.342857,0.4,0.52,0.55,0.346154,0.419355,0.148148,0.5,0.428571,0.229167,0,0.425266,0.438953,0.48772,0.454054,0.526316,0.609398,0.549843,0.665893,0.631369,0.449746,0.631369,0.66684,Jogging
0.254902,0.214286,0.571429,0.461538,0.259259,0.318182,0.478261,0.185185,0.4375,0.25641,0.212121,0.225806,0.125,0.695652,0.653846,0.44,0.578947,0.423077,0.4,0.163265,0.285714,0.6,0.36,0.45,0.576923,0.193548,0.444444,0.363636,0.333333,0.229167,0,0.421101,0.454942,0.273684,0.445946,0.647368,0.599853,0.549843,0.646172,0.619427,0.459898,0.619427,0.652309,Jogging
